date,fips,cases
2021-11-30,21193,6424
2021-11-30,21195,11245
2021-11-30,21197,2815
2021-11-30,21199,12003
2021-11-30,21201,387
2021-11-30,21203,3340
2021-11-30,21205,4086
2021-11-30,21207,4043
2021-11-30,21209,9086
2021-11-30,21211,7558
2021-11-30,21213,3421
2021-11-30,21215,3112
2021-11-30,21217,5977
2021-11-30,21219,1886
2021-11-30,21221,2307
2021-11-30,21223,1341
2021-11-30,21225,2569
2021-11-30,21227,26941
2021-11-30,21229,2492
2021-11-30,21231,3689
2021-11-30,21233,2529
2021-11-30,21235,9220
2021-11-30,21237,1269
2021-11-30,21239,3688
2021-11-30,22001,10663
2021-11-30,22003,4785
2021-11-30,22005,22053
2021-11-30,22007,3702
2021-11-30,22009,7387
2021-11-30,22011,6172
2021-11-30,22013,2516
2021-11-30,22015,22122
2021-11-30,22017,40100
2021-11-30,22019,34953
2021-11-30,22021,2304
2021-11-30,22023,865
2021-11-30,22025,1792
2021-11-30,22027,2032
2021-11-30,22029,3254
2021-11-30,22031,4826
2021-11-30,22033,64608
2021-11-30,22035,1655
2021-11-30,22037,4516
2021-11-30,22039,5913
2021-11-30,22041,4780
2021-11-30,22043,3899
2021-11-30,22045,12622
2021-11-30,22047,5883
2021-11-30,22049,2815
2021-11-30,22051,70373
2021-11-30,22053,4803
2021-11-30,22055,39566
2021-11-30,22057,18196
2021-11-30,22059,2784
2021-11-30,22061,7250
2021-11-30,22063,24776
2021-11-30,22065,2269
2021-11-30,22067,4554
2021-11-30,22069,6720
2021-11-30,22071,47557
2021-11-30,22073,32192
2021-11-30,22075,4039
2021-11-30,22077,3988
2021-11-30,22079,21549
2021-11-30,22081,1418
2021-11-30,22083,4387
2021-11-30,22085,4559
2021-11-30,22087,7035
2021-11-30,22089,8987
2021-11-30,22091,1264
2021-11-30,22093,3551
2021-11-30,22095,6398
2021-11-30,22097,14393
2021-11-30,22099,8495
2021-11-30,22101,8598
2021-11-30,22103,44307
2021-11-30,22105,23038
2021-11-30,22107,564
2021-11-30,22109,19738
2021-11-30,22111,4165
2021-11-30,22113,10382
2021-11-30,22115,6484
2021-11-30,22117,8216
2021-11-30,22119,6771
2021-11-30,22121,4441
2021-11-30,22123,2117
2021-11-30,22125,1513
2021-11-30,22127,2655
2021-11-30,23001,12961
2021-11-30,23003,5235
2021-11-30,23005,24267
2021-11-30,23007,2967
2021-11-30,23009,3543
2021-11-30,23011,11671
2021-11-30,23013,2373
2021-11-30,23015,2148
2021-11-30,23017,6339
2021-11-30,23019,13879
2021-11-30,23021,1576
2021-11-30,23023,2418
2021-11-30,23025,5273
2021-11-30,23027,2849
2021-11-30,23029,2354
2021-11-30,23031,19808
2021-11-30,24001,10528
2021-11-30,24003,55496
2021-11-30,24005,80304
2021-11-30,24510,64356
2021-11-30,24009,5992
2021-11-30,24011,3499
2021-11-30,24013,12804
2021-11-30,24015,9488
2021-11-30,24017,14964
2021-11-30,24019,4427
2021-11-30,24021,25846
2021-11-30,24023,3788
2021-11-30,24025,22261
2021-11-30,24027,23631
2021-11-30,24029,1897
2021-11-30,24031,85362
2021-11-30,24033,102124
2021-11-30,24035,4206
2021-11-30,24039,3448
2021-11-30,24037,10412
2021-11-30,24041,3117
2021-11-30,24043,21512
2021-11-30,24045,11672
2021-11-30,24047,5242
2021-11-30,25001,19713
2021-11-30,25003,10681
2021-11-30,25005,87542
2021-11-30,25007,1929
2021-11-30,25009,122302
2021-11-30,25011,4020
2021-11-30,25013,70459
2021-11-30,25015,12608
2021-11-30,25017,171732
2021-11-30,25019,1981
2021-11-30,25021,68959
2021-11-30,25023,64683
2021-11-30,25025,113123
2021-11-30,25027,104692
2021-11-30,26001,1320
2021-11-30,26003,1133
2021-11-30,26005,17979
2021-11-30,26007,4005
2021-11-30,26009,2848
2021-11-30,26011,2097
2021-11-30,26013,1557
2021-11-30,26015,9554
2021-11-30,26017,17224
2021-11-30,26019,2104
2021-11-30,26021,21725
2021-11-30,26023,8482
2021-11-30,26025,21794
2021-11-30,26027,7974
2021-11-30,26029,3049
2021-11-30,26031,3283
2021-11-30,26033,7570
2021-11-30,26035,4556
2021-11-30,26037,12370
2021-11-30,26039,1734
2021-11-30,26041,6569
2021-11-30,26043,4599
2021-11-30,26045,16039
2021-11-30,26047,3985
2021-11-30,26049,61265
2021-11-30,26051,3724
2021-11-30,26053,2101
2021-11-30,26055,10849
2021-11-30,26057,9895
2021-11-30,26059,7368
2021-11-30,26061,5190
2021-11-30,26063,5668
2021-11-30,26065,36468
2021-11-30,26067,13754
2021-11-30,26069,3500
2021-11-30,26071,1696
2021-11-30,26073,10358
2021-11-30,26075,30876
2021-11-30,26077,34619
2021-11-30,26079,2124
2021-11-30,26081,109356
2021-11-30,26083,359
2021-11-30,26085,1182
2021-11-30,26087,14091
2021-11-30,26089,2101
2021-11-30,26091,17320
2021-11-30,26093,28509
2021-11-30,26095,1715
2021-11-30,26097,1485
2021-11-30,26099,140609
2021-11-30,26101,2933
2021-11-30,26103,9021
2021-11-30,26105,4096
2021-11-30,26107,5689
2021-11-30,26109,3845
2021-11-30,26111,12029
2021-11-30,26113,2085
2021-11-30,26115,23764
2021-11-30,26117,12520
2021-11-30,26119,1238
2021-11-30,26121,28017
2021-11-30,26123,7834
2021-11-30,26125,168182
2021-11-30,26127,4435
2021-11-30,26129,3074
2021-11-30,26131,688
2021-11-30,26133,3543
2021-11-30,26135,1094
2021-11-30,26137,3947
2021-11-30,26139,49303
2021-11-30,26141,1602
2021-11-30,26143,3250
2021-11-30,26145,32814
2021-11-30,26151,5996
2021-11-30,26153,992
2021-11-30,26155,11008
2021-11-30,26147,26387
2021-11-30,26149,9836
2021-11-30,26157,8792
2021-11-30,26159,10949
2021-11-30,26161,39330
2021-11-30,26163,228285
2021-11-30,26165,4496
2021-11-30,27001,2215
2021-11-30,27003,63852
2021-11-30,27005,6271
2021-11-30,27007,8160
2021-11-30,27009,9018
2021-11-30,27011,946
2021-11-30,27013,11448
2021-11-30,27015,4697
2021-11-30,27017,5434
2021-11-30,27019,16610
2021-11-30,27021,5005
2021-11-30,27023,2194
2021-11-30,27025,9923
2021-11-30,27027,12033
2021-11-30,27029,1575
2021-11-30,27031,307
2021-11-30,27033,2292
2021-11-30,27035,11170
2021-11-30,27037,67355
2021-11-30,27039,3598
2021-11-30,27041,7849
2021-11-30,27043,2570
2021-11-30,27045,3043
2021-11-30,27047,5596
2021-11-30,27049,8055
2021-11-30,27051,1011
2021-11-30,27053,178049
2021-11-30,27055,2707
2021-11-30,27057,3547
2021-11-30,27059,6978
2021-11-30,27061,7695
2021-11-30,27063,1608
2021-11-30,27065,2481
2021-11-30,27067,9800
2021-11-30,27069,730
2021-11-30,27071,1760
2021-11-30,27073,1221
2021-11-30,27075,1322
2021-11-30,27077,525
2021-11-30,27079,4577
2021-11-30,27081,874
2021-11-30,27083,5272
2021-11-30,27087,1059
2021-11-30,27089,1531
2021-11-30,27091,3858
2021-11-30,27085,7109
2021-11-30,27093,4314
2021-11-30,27095,5294
2021-11-30,27097,6715
2021-11-30,27099,7312
2021-11-30,27101,1518
2021-11-30,27103,5211
2021-11-30,27105,5247
2021-11-30,27107,1048
2021-11-30,27109,22258
2021-11-30,27111,9758
2021-11-30,27113,2510
2021-11-30,27115,5126
2021-11-30,27117,1495
2021-11-30,27119,5994
2021-11-30,27121,2067
2021-11-30,27123,73678
2021-11-30,27125,713
2021-11-30,27127,2812
2021-11-30,27129,2680
2021-11-30,27131,11410
2021-11-30,27133,1774
2021-11-30,27135,3155
2021-11-30,27139,25842
2021-11-30,27141,18919
2021-11-30,27143,2510
2021-11-30,27145,33475
2021-11-30,27147,6827
2021-11-30,27149,1670
2021-11-30,27137,29443
2021-11-30,27151,1726
2021-11-30,27153,4907
2021-11-30,27155,605
2021-11-30,27157,3736
2021-11-30,27159,3017
2021-11-30,27161,3723
2021-11-30,27163,40349
2021-11-30,27165,1974
2021-11-30,27167,1206
2021-11-30,27169,7086
2021-11-30,27171,25830
2021-11-30,27173,1877
2021-11-30,28001,4771
2021-11-30,28003,5887
2021-11-30,28005,2098
2021-11-30,28007,3387
2021-11-30,28009,1531
2021-11-30,28011,6451
2021-11-30,28013,2859
2021-11-30,28015,1749
2021-11-30,28017,3161
2021-11-30,28019,1367
2021-11-30,28021,1344
2021-11-30,28023,3012
2021-11-30,28025,3125
2021-11-30,28027,4238
2021-11-30,28029,4570
2021-11-30,28031,4346
2021-11-30,28033,33270
2021-11-30,28035,13785
2021-11-30,28037,1260
2021-11-30,28039,5103
2021-11-30,28041,2247
2021-11-30,28043,3777
2021-11-30,28045,7839
2021-11-30,28047,34920
2021-11-30,28049,32652
2021-11-30,28051,2718
2021-11-30,28053,1321
2021-11-30,28055,195
2021-11-30,28057,4857
2021-11-30,28059,24876
2021-11-30,28061,3408
2021-11-30,28063,969
2021-11-30,28065,1738
2021-11-30,28067,14129
2021-11-30,28069,1450
2021-11-30,28071,8855
2021-11-30,28073,10663
2021-11-30,28075,12279
2021-11-30,28077,2191
2021-11-30,28079,4140
2021-11-30,28081,16366
2021-11-30,28083,4736
2021-11-30,28085,5533
2021-11-30,28087,11314
2021-11-30,28089,14932
2021-11-30,28091,4279
2021-11-30,28093,6686
2021-11-30,28095,7036
2021-11-30,28097,1818
2021-11-30,28099,6732
2021-11-30,28101,3957
2021-11-30,28103,1887
2021-11-30,28105,7216
2021-11-30,28107,6768
2021-11-30,28109,9720
2021-11-30,28111,2134
2021-11-30,28113,5933
2021-11-30,28115,7003
2021-11-30,28117,5053
2021-11-30,28119,1076
2021-11-30,28121,22516
2021-11-30,28123,4781
2021-11-30,28125,653
2021-11-30,28127,4554
2021-11-30,28129,2694
2021-11-30,28131,3657
2021-11-30,28133,4315
2021-11-30,28135,2320
2021-11-30,28137,4765
2021-11-30,28139,4927
2021-11-30,28141,3848
2021-11-30,28143,1633
2021-11-30,28145,6408
2021-11-30,28147,2218
2021-11-30,28149,6872
2021-11-30,28151,7553
2021-11-30,28153,4431
2021-11-30,28155,2062
2021-11-30,28157,1061
2021-11-30,28159,3178
2021-11-30,28161,2442
2021-11-30,28163,4566
2021-11-30,29001,3817
2021-11-30,29003,3062
2021-11-30,29005,815
2021-11-30,29007,4085
2021-11-30,29009,4593
2021-11-30,29011,1873
2021-11-30,29013,2507
2021-11-30,29015,2752
2021-11-30,29017,1923
2021-11-30,29019,26663
2021-11-30,29021,16188
2021-11-30,29023,7041
2021-11-30,29025,1220
2021-11-30,29027,8037
2021-11-30,29029,6627
2021-11-30,29031,13717
2021-11-30,29033,1475
2021-11-30,29035,1106
2021-11-30,29037,15436
2021-11-30,29039,1849
2021-11-30,29041,1158
2021-11-30,29043,13828
2021-11-30,29045,1118
2021-11-30,29047,16361
2021-11-30,29049,3146
2021-11-30,29051,13765
2021-11-30,29053,2953
2021-11-30,29055,3803
2021-11-30,29057,907
2021-11-30,29059,2406
2021-11-30,29061,1128
2021-11-30,29063,1571
2021-11-30,29065,2105
2021-11-30,29067,1772
2021-11-30,29069,4634
2021-11-30,29071,15670
2021-11-30,29073,2410
2021-11-30,29075,1464
2021-11-30,29077,46411
2021-11-30,29079,1727
2021-11-30,29081,1248
2021-11-30,29083,3592
2021-11-30,29085,1246
2021-11-30,29087,704
2021-11-30,29089,1523
2021-11-30,29091,6147
2021-11-30,29093,1467
2021-11-30,29095,59371
2021-11-30,29097,14278
2021-11-30,29099,34847
2021-11-30,29101,7799
2021-11-30,29103,622
2021-11-30,29105,5549
2021-11-30,29107,4997
2021-11-30,29109,5408
2021-11-30,29111,1842
2021-11-30,29113,10123
2021-11-30,29115,1910
2021-11-30,29117,2670
2021-11-30,29121,2329
2021-11-30,29123,2465
2021-11-30,29125,1081
2021-11-30,29127,5498
2021-11-30,29119,4102
2021-11-30,29129,467
2021-11-30,29131,4260
2021-11-30,29133,2372
2021-11-30,29135,2776
2021-11-30,29137,1430
2021-11-30,29139,1611
2021-11-30,29141,2769
2021-11-30,29143,3445
2021-11-30,29145,8081
2021-11-30,29147,3805
2021-11-30,29149,1441
2021-11-30,29151,2306
2021-11-30,29153,1210
2021-11-30,29155,2111
2021-11-30,29157,3484
2021-11-30,29159,7813
2021-11-30,29161,6709
2021-11-30,29163,2850
2021-11-30,29165,6546
2021-11-30,29167,5325
2021-11-30,29169,5590
2021-11-30,29171,687
2021-11-30,29173,1663
2021-11-30,29175,3881
2021-11-30,29177,3222
2021-11-30,29179,818
2021-11-30,29181,2051
2021-11-30,29195,4293
2021-11-30,29197,466
2021-11-30,29199,439
2021-11-30,29201,7590
2021-11-30,29203,1105
2021-11-30,29205,1024
2021-11-30,29183,65075
2021-11-30,29185,1322
2021-11-30,29186,2531
2021-11-30,29187,12694
2021-11-30,29189,135882
2021-11-30,29510,34305
2021-11-30,29207,4663
2021-11-30,29209,4178
2021-11-30,29211,1278
2021-11-30,29213,9311
2021-11-30,29215,3243
2021-11-30,29217,3293
2021-11-30,29219,5359
2021-11-30,29221,4139
2021-11-30,29223,1722
2021-11-30,29225,5992
2021-11-30,29227,269
2021-11-30,29229,2723
2021-11-30,30001,1574
2021-11-30,30003,3417
2021-11-30,30005,1408
2021-11-30,30007,961
2021-11-30,30009,1551
2021-11-30,30011,207
2021-11-30,30013,16673
2021-11-30,30015,775
2021-11-30,30017,2376
2021-11-30,30019,303
2021-11-30,30021,1788
2021-11-30,30023,1658
2021-11-30,30025,529
2021-11-30,30027,1842
2021-11-30,30029,20839
2021-11-30,30031,22396
2021-11-30,30033,160
2021-11-30,30035,2451
2021-11-30,30037,120
2021-11-30,30039,408
2021-11-30,30041,3386
2021-11-30,30043,1890
2021-11-30,30045,163
2021-11-30,30047,4624
2021-11-30,30049,12212
2021-11-30,30051,266
2021-11-30,30053,3552
2021-11-30,30057,1375
2021-11-30,30055,305
2021-11-30,30059,274
2021-11-30,30061,748
2021-11-30,30063,17429
2021-11-30,30065,728
2021-11-30,30067,2680
2021-11-30,30069,24
2021-11-30,30071,866
2021-11-30,30073,820
2021-11-30,30075,284
2021-11-30,30077,1439
2021-11-30,30079,178
2021-11-30,30081,5401
2021-11-30,30083,1940
2021-11-30,30085,2300
2021-11-30,30087,1756
2021-11-30,30089,1523
2021-11-30,30091,545
2021-11-30,30093,6202
2021-11-30,30095,1206
2021-11-30,30097,594
2021-11-30,30099,911
2021-11-30,30101,1003
2021-11-30,30103,109
2021-11-30,30105,1366
2021-11-30,30107,271
2021-11-30,30109,175
2021-11-30,30111,31241
2021-11-30,31001,4456
2021-11-30,31003,783
2021-11-30,31005,25
2021-11-30,31007,70
2021-11-30,31009,44
2021-11-30,31011,809
2021-11-30,31013,1658
2021-11-30,31015,284
2021-11-30,31017,393
2021-11-30,31019,8475
2021-11-30,31021,899
2021-11-30,31023,1286
2021-11-30,31025,3888
2021-11-30,31027,1046
2021-11-30,31029,621
2021-11-30,31031,425
2021-11-30,31033,1422
2021-11-30,31035,1046
2021-11-30,31037,1935
2021-11-30,31039,1384
2021-11-30,31041,1513
2021-11-30,31043,4944
2021-11-30,31045,1126
2021-11-30,31047,4091
2021-11-30,31049,232
2021-11-30,31051,846
2021-11-30,31053,6729
2021-11-30,31055,93516
2021-11-30,31057,262
2021-11-30,31059,742
2021-11-30,31061,341
2021-11-30,31063,415
2021-11-30,31065,773
2021-11-30,31067,2668
2021-11-30,31069,249
2021-11-30,31071,297
2021-11-30,31073,268
2021-11-30,31075,84
2021-11-30,31077,300
2021-11-30,31079,10685
2021-11-30,31081,1456
2021-11-30,31083,321
2021-11-30,31085,86
2021-11-30,31087,419
2021-11-30,31089,1436
2021-11-30,31091,92
2021-11-30,31093,798
2021-11-30,31095,931
2021-11-30,31097,738
2021-11-30,31099,916
2021-11-30,31101,1079
2021-11-30,31103,100
2021-11-30,31105,582
2021-11-30,31107,1201
2021-11-30,31109,46040
2021-11-30,31111,5933
2021-11-30,31113,107
2021-11-30,31115,69
2021-11-30,31119,6582
2021-11-30,31117,56
2021-11-30,31121,1192
2021-11-30,31123,920
2021-11-30,31125,584
2021-11-30,31127,1017
2021-11-30,31129,687
2021-11-30,31131,2223
2021-11-30,31133,305
2021-11-30,31135,402
2021-11-30,31137,1595
2021-11-30,31139,923
2021-11-30,31141,5903
2021-11-30,31143,841
2021-11-30,31145,1821
2021-11-30,31147,1058
2021-11-30,31149,157
2021-11-30,31151,2650
2021-11-30,31153,30968
2021-11-30,31155,3511
2021-11-30,31157,6974
2021-11-30,31159,2420
2021-11-30,31161,828
2021-11-30,31163,423
2021-11-30,31165,60
2021-11-30,31167,534
2021-11-30,31169,758
2021-11-30,31171,71
2021-11-30,31173,1121
2021-11-30,31175,535
2021-11-30,31177,3062
2021-11-30,31179,1341
2021-11-30,31181,534
2021-11-30,31183,80
2021-11-30,31185,2518
2021-11-30,32510,9384
2021-11-30,32001,4225
2021-11-30,32003,352555
2021-11-30,32005,5065
2021-11-30,32007,9455
2021-11-30,32009,62
2021-11-30,32011,242
2021-11-30,32013,3118
2021-11-30,32015,846
2021-11-30,32017,707
2021-11-30,32019,7135
2021-11-30,32021,631
2021-11-30,32023,4925
2021-11-30,32027,1171
2021-11-30,32029,229
2021-11-30,32031,68566
2021-11-30,32033,1427
2021-11-30,33001,7762
2021-11-30,33003,4976
2021-11-30,33005,7050
2021-11-30,33007,4134
2021-11-30,33009,7652
2021-11-30,33011,54318
2021-11-30,33013,16696
2021-11-30,33015,36452
2021-11-30,33017,15938
2021-11-30,33019,4807
2021-11-30,34001,41327
2021-11-30,34003,124405
2021-11-30,34005,58592
2021-11-30,34007,72042
2021-11-30,34009,13279
2021-11-30,34011,22062
2021-11-30,34013,109761
2021-11-30,34015,41064
2021-11-30,34017,100041
2021-11-30,34019,12998
2021-11-30,34021,41725
2021-11-30,34023,110405
2021-11-30,34025,98046
2021-11-30,34027,61370
2021-11-30,34029,101488
2021-11-30,34031,84370
2021-11-30,34033,8470
2021-11-30,34035,36441
2021-11-30,34037,18926
2021-11-30,34039,82114
2021-11-30,34041,13238
2021-11-30,35001,86722
2021-11-30,35003,258
2021-11-30,35005,14032
2021-11-30,35006,4766
2021-11-30,35007,1783
2021-11-30,35009,7904
2021-11-30,35011,321
2021-11-30,35013,36386
2021-11-30,35015,11666
2021-11-30,35017,3725
2021-11-30,35019,917
2021-11-30,35021,50
2021-11-30,35023,631
2021-11-30,35025,14789
2021-11-30,35027,3410
2021-11-30,35028,912
2021-11-30,35029,4523
2021-11-30,35031,16693
2021-11-30,35033,400
2021-11-30,35035,9868
2021-11-30,35037,1293
2021-11-30,35039,5689
2021-11-30,35041,3007
2021-11-30,35043,18671
2021-11-30,35045,26517
2021-11-30,35047,3019
2021-11-30,35049,15116
2021-11-30,35051,1305
2021-11-30,35053,2103
2021-11-30,35055,2851
2021-11-30,35057,2025
2021-11-30,35059,636
2021-11-30,35061,11052
2021-11-30,36001,34293
2021-11-30,36003,5951
2021-11-30,36007,28142
2021-11-30,36009,9932
2021-11-30,36011,9680
2021-11-30,36013,14898
2021-11-30,36015,12781
2021-11-30,36017,5527
2021-11-30,36019,8063
2021-11-30,36021,5681
2021-11-30,36023,6073
2021-11-30,36025,4366
2021-11-30,36027,37875
2021-11-30,36029,124141
2021-11-30,36031,2983
2021-11-30,36033,5386
2021-11-30,36035,7805
2021-11-30,36037,8576
2021-11-30,36039,4917
2021-11-30,36041,512
2021-11-30,36043,8273
2021-11-30,36045,11301
2021-11-30,36049,4175
2021-11-30,36051,7172
2021-11-30,36053,7321
2021-11-30,36055,97296
2021-11-30,36057,7159
2021-11-30,36059,225634
2021-11-30,36063,28560
2021-11-30,36065,33056
2021-11-30,36067,59188
2021-11-30,36069,11631
2021-11-30,36071,62057
2021-11-30,36073,5457
2021-11-30,36075,14083
2021-11-30,36077,5342
2021-11-30,36079,13122
2021-11-30,36083,17336
2021-11-30,36087,55405
2021-11-30,36091,24504
2021-11-30,36093,19284
2021-11-30,36095,2658
2021-11-30,36097,1923
2021-11-30,36099,3223
2021-11-30,36101,12418
2021-11-30,36089,12754
2021-11-30,36103,254886
2021-11-30,36105,9541
2021-11-30,36107,6325
2021-11-30,36109,7372
2021-11-30,36111,19008
2021-11-30,36113,7255
2021-11-30,36115,6643
2021-11-30,36117,10172
2021-11-30,36119,147987
2021-11-30,36121,5278
2021-11-30,36123,1978
2021-11-30,37001,27430
2021-11-30,37003,6802
2021-11-30,37005,1807
2021-11-30,37007,4029
2021-11-30,37009,3614
2021-11-30,37011,2863
2021-11-30,37013,7458
2021-11-30,37015,2547
2021-11-30,37017,5610
2021-11-30,37019,16884
2021-11-30,37021,29832
2021-11-30,37023,16192
2021-11-30,37025,34308
2021-11-30,37027,13949
2021-11-30,37029,1226
2021-11-30,37031,8736
2021-11-30,37033,3306
2021-11-30,37035,29343
2021-11-30,37037,7015
2021-11-30,37039,4750
2021-11-30,37041,2370
2021-11-30,37043,1700
2021-11-30,37045,18943
2021-11-30,37047,10302
2021-11-30,37049,14591
2021-11-30,37051,47642
2021-11-30,37053,3017
2021-11-30,37055,4125
2021-11-30,37057,26873
2021-11-30,37059,6751
2021-11-30,37061,10170
2021-11-30,37063,36166
2021-11-30,37065,8150
2021-11-30,37067,54096
2021-11-30,37069,10317
2021-11-30,37071,41724
2021-11-30,37073,1137
2021-11-30,37075,1360
2021-11-30,37077,8274
2021-11-30,37079,3388
2021-11-30,37081,70574
2021-11-30,37083,8057
2021-11-30,37085,19053
2021-11-30,37087,7850
2021-11-30,37089,16019
2021-11-30,37091,2901
2021-11-30,37093,7457
2021-11-30,37095,857
2021-11-30,37097,30291
2021-11-30,37099,5911
2021-11-30,37101,33625
2021-11-30,37103,1387
2021-11-30,37105,9626
2021-11-30,37107,9693
2021-11-30,37109,15796
2021-11-30,37113,5121
2021-11-30,37115,2926
2021-11-30,37117,3759
2021-11-30,37111,8851
2021-11-30,37119,162575
2021-11-30,37121,2163
2021-11-30,37123,4679
2021-11-30,37125,14004
2021-11-30,37127,15610
2021-11-30,37129,29359
2021-11-30,37131,2631
2021-11-30,37133,30508
2021-11-30,37135,12247
2021-11-30,37137,1759
2021-11-30,37139,5523
2021-11-30,37141,9178
2021-11-30,37143,1689
2021-11-30,37145,5343
2021-11-30,37147,30407
2021-11-30,37149,2432
2021-11-30,37151,22656
2021-11-30,37153,7329
2021-11-30,37155,25460
2021-11-30,37157,13042
2021-11-30,37159,27069
2021-11-30,37161,11768
2021-11-30,37163,11566
2021-11-30,37165,5862
2021-11-30,37167,12176
2021-11-30,37169,6681
2021-11-30,37171,13136
2021-11-30,37173,2071
2021-11-30,37175,3999
2021-11-30,37177,580
2021-11-30,37179,38106
2021-11-30,37181,7079
2021-11-30,37183,136515
2021-11-30,37185,2464
2021-11-30,37187,1642
2021-11-30,37189,6909
2021-11-30,37191,17577
2021-11-30,37193,11099
2021-11-30,37195,13571
2021-11-30,37197,6345
2021-11-30,37199,3024
2021-11-30,38001,441
2021-11-30,38003,2070
2021-11-30,38005,1404
2021-11-30,38007,108
2021-11-30,38009,1147
2021-11-30,38011,660
2021-11-30,38013,350
2021-11-30,38015,24053
2021-11-30,38017,35879
2021-11-30,38019,561
2021-11-30,38021,1131
2021-11-30,38023,318
2021-11-30,38025,814
2021-11-30,38027,557
2021-11-30,38029,587
2021-11-30,38031,696
2021-11-30,38033,376
2021-11-30,38035,14015
2021-11-30,38037,350
2021-11-30,38039,429
2021-11-30,38041,540
2021-11-30,38043,391
2021-11-30,38045,739
2021-11-30,38047,340
2021-11-30,38049,1011
2021-11-30,38051,513
2021-11-30,38053,2491
2021-11-30,38055,2064
2021-11-30,38057,1886
2021-11-30,38059,8098
2021-11-30,38061,2104
2021-11-30,38063,590
2021-11-30,38065,238
2021-11-30,38067,1392
2021-11-30,38069,830
2021-11-30,38071,2454
2021-11-30,38073,1003
2021-11-30,38075,440
2021-11-30,38077,2821
2021-11-30,38079,3343
2021-11-30,38081,703
2021-11-30,38083,216
2021-11-30,38085,962
2021-11-30,38087,55
2021-11-30,38089,8735
2021-11-30,38091,287
2021-11-30,38093,4851
2021-11-30,38095,437
2021-11-30,38097,1580
2021-11-30,38099,2458
2021-11-30,38101,14462
2021-11-30,38103,704
2021-11-30,38105,7610
2021-11-30,39001,4531
2021-11-30,39003,18638
2021-11-30,39005,7873
2021-11-30,39007,12417
2021-11-30,39009,8289
2021-11-30,39011,7794
2021-11-30,39013,10304
2021-11-30,39015,7072
2021-11-30,39017,56096
2021-11-30,39019,3544
2021-11-30,39021,5706
2021-11-30,39023,21748
