Date,fips,vaccine
11-10-2021,47139,6520
11-10-2021,13115,18240
11-10-2021,21185,34528
11-10-2021,37131,8493
11-10-2021,31039,4226
11-10-2021,42121,20613
11-10-2021,17197,413642
11-10-2021,56023,7331
11-10-2021,13163,5085
11-10-2021,21031,5276
11-10-2021,25025,525831
11-10-2021,20091,398288
11-10-2021,20123,2973
11-10-2021,55117,64263
11-10-2021,26043,15760
11-10-2021,22081,2776
11-10-2021,26111,45505
11-10-2021,12111,173195
11-10-2021,29199,1183
11-10-2021,46053,1897
11-10-2021,40113,14676
11-10-2021,54011,20224
11-10-2021,31131,8088
11-10-2021,46049,1147
11-10-2021,38049,2134
11-10-2021,1125,82251
11-10-2021,12075,17700
11-10-2021,27115,13093
11-10-2021,54041,4732
11-10-2021,13097,42857
11-10-2021,8009,1322
11-10-2021,48497,24659
11-10-2021,13011,2804
11-10-2021,36117,51132
11-10-2021,22005,57818
11-10-2021,47075,8083
11-10-2021,48159,3533
11-10-2021,18167,49706
11-10-2021,45049,11190
11-10-2021,37049,55961
11-10-2021,48477,16683
11-10-2021,37189,27779
11-10-2021,36049,12473
11-10-2021,37023,38440
11-10-2021,40111,15028
11-10-2021,47071,9539
11-10-2021,55091,3341
11-10-2021,48275,1331
11-10-2021,39075,7349
11-10-2021,47001,38947
11-10-2021,6017,109714
11-10-2021,40027,136801
11-10-2021,28139,8435
11-10-2021,31175,1244
11-10-2021,37081,293469
11-10-2021,31113,147
11-10-2021,48289,5685
11-10-2021,55111,36971
11-10-2021,12127,302145
11-10-2021,38097,3650
11-10-2021,51107,262948
11-10-2021,46125,4010
11-10-2021,51067,22787
11-10-2021,54057,9239
11-10-2021,6071,1089483
11-10-2021,22047,16364
11-10-2021,54065,992
11-10-2021,47109,11216
11-10-2021,21125,22403
11-10-2021,21035,16060
11-10-2021,42123,17610
11-10-2021,31047,10057
11-10-2021,42079,185146
11-10-2021,54059,5723
11-10-2021,38085,1683
11-10-2021,12081,227476
11-10-2021,21153,5659
11-10-2021,22003,8439
11-10-2021,16019,51052
11-10-2021,36089,59642
11-10-2021,56033,13962
11-10-2021,34029,300104
11-10-2021,24041,24984
11-10-2021,2180,6171
11-10-2021,30009,4735
11-10-2021,39121,5689
11-10-2021,39059,15848
11-10-2021,37011,8599
11-10-2021,8005,394567
11-10-2021,40133,11504
11-10-2021,19011,13588
11-10-2021,44003,116951
11-10-2021,23013,30137
11-10-2021,17033,8359
11-10-2021,21057,2637
11-10-2021,36071,228595
11-10-2021,6115,35529
11-10-2021,22007,8546
11-10-2021,40079,17602
11-10-2021,37127,49076
11-10-2021,1033,24281
11-10-2021,53039,9929
11-10-2021,17187,7629
11-10-2021,29003,5903
11-10-2021,48461,1331
11-10-2021,48371,8249
11-10-2021,45073,33190
11-10-2021,46023,4415
11-10-2021,48495,2802
11-10-2021,55109,40327
11-10-2021,12119,100117
11-10-2021,40001,6692
11-10-2021,37073,5313
11-10-2021,40005,4452
11-10-2021,51141,6522
11-10-2021,19015,15379
11-10-2021,47163,81488
11-10-2021,31051,2210
11-10-2021,2158,4879
11-10-2021,13173,1238
11-10-2021,18163,97112
11-10-2021,29123,4264
11-10-2021,13191,5167
11-10-2021,37051,192315
11-10-2021,1013,6925
11-10-2021,26087,38279
11-10-2021,19055,8443
11-10-2021,48369,3507
11-10-2021,29089,4011
11-10-2021,28147,5273
11-10-2021,56011,1969
11-10-2021,41019,54973
11-10-2021,34025,379215
11-10-2021,55067,9558
11-10-2021,36015,44832
11-10-2021,19033,24551
11-10-2021,28055,439
11-10-2021,48025,14690
11-10-2021,21071,18865
11-10-2021,46027,8486
11-10-2021,31037,4377
11-10-2021,51073,20475
11-10-2021,31085,205
11-10-2021,48243,1104
11-10-2021,48313,5188
11-10-2021,48057,9912
11-10-2021,45025,15072
11-10-2021,48383,1417
11-10-2021,51027,9225
11-10-2021,48055,20959
11-10-2021,55001,10480
11-10-2021,31081,3842
11-10-2021,12117,264786
11-10-2021,5023,10057
11-10-2021,29129,1162
11-10-2021,48149,11581
11-10-2021,13077,42481
11-10-2021,21169,3631
11-10-2021,17059,2363
11-10-2021,48091,84123
11-10-2021,17021,14102
11-10-2021,28129,4876
11-10-2021,22023,1171
11-10-2021,45059,23731
11-10-2021,36055,484964
11-10-2021,31097,2518
11-10-2021,31055,333908
11-10-2021,13075,6171
11-10-2021,38091,806
11-10-2021,45045,258023
11-10-2021,48097,14220
11-10-2021,25001,11459
11-10-2021,17019,120795
11-10-2021,20149,8688
11-10-2021,38041,894
11-10-2021,39137,15031
11-10-2021,13153,57706
11-10-2021,47025,13009
11-10-2021,31033,3464
11-10-2021,27155,1891
11-10-2021,22075,12838
11-10-2021,12105,369979
11-10-2021,19189,4998
11-10-2021,53053,515855
11-10-2021,48095,1213
11-10-2021,22019,78027
11-10-2021,26023,17875
11-10-2021,42115,17511
11-10-2021,19051,3035
11-10-2021,51097,3283
11-10-2021,13087,10345
11-10-2021,48493,24102
11-10-2021,31083,1272
11-10-2021,48485,62300
11-10-2021,16009,4104
11-10-2021,22035,2794
11-10-2021,39131,11066
11-10-2021,31053,17436
11-10-2021,18039,80203
11-10-2021,39015,16004
11-10-2021,19041,7711
11-10-2021,8041,401102
11-10-2021,29147,9860
11-10-2021,42091,523459
11-10-2021,1121,26605
11-10-2021,49023,3861
11-10-2021,25013,272030
11-10-2021,5149,9460
11-10-2021,53025,49637
11-10-2021,4019,630677
11-10-2021,34009,61770
11-10-2021,19003,1791
11-10-2021,35011,802
11-10-2021,48027,193467
11-10-2021,46025,1726
11-10-2021,48099,32442
11-10-2021,1041,4280
11-10-2021,54061,16637
11-10-2021,16053,8871
11-10-2021,48049,13872
11-10-2021,13127,38864
11-10-2021,13139,61987
11-10-2021,16067,7116
11-10-2021,2170,37003
11-10-2021,53019,3819
11-10-2021,51079,8885
11-10-2021,42057,4633
11-10-2021,13047,12893
11-10-2021,20115,5264
11-10-2021,35053,10231
11-10-2021,8057,575
11-10-2021,37101,96915
11-10-2021,13303,3217
11-10-2021,48285,7736
11-10-2021,6093,21182
11-10-2021,29217,6612
11-10-2021,40041,14509
11-10-2021,45035,77859
11-10-2021,13217,20649
11-10-2021,26083,1166
11-10-2021,29083,9080
11-10-2021,54099,12020
11-10-2021,48269,56
11-10-2021,21001,6745
11-10-2021,21095,11070
11-10-2021,48305,2106
11-10-2021,55031,16865
11-10-2021,45087,10225
11-10-2021,1035,4613
11-10-2021,26007,14769
11-10-2021,46059,1393
11-10-2021,56035,2955
11-10-2021,40069,4158
11-10-2021,35061,40758
11-10-2021,47129,10118
11-10-2021,25017,1142362
11-10-2021,51045,1635
11-10-2021,20001,5048
11-10-2021,54083,8185
11-10-2021,46007,1580
11-10-2021,45071,18531
11-10-2021,13211,4589
11-10-2021,2164,817
11-10-2021,54103,1613
11-10-2021,8033,780
11-10-2021,28127,10837
11-10-2021,47087,3646
11-10-2021,17101,6108
11-10-2021,48325,25762
11-10-2021,38019,2091
11-10-2021,20119,1464
11-10-2021,19159,2340
11-10-2021,22091,2830
11-10-2021,39135,16028
11-10-2021,31145,3621
11-10-2021,13071,9619
11-10-2021,20057,12800
11-10-2021,48123,8440
11-10-2021,49027,5113
11-10-2021,36079,65029
11-10-2021,20011,4912
11-10-2021,41041,32762
11-10-2021,20005,6526
11-10-2021,21065,6513
11-10-2021,36087,186282
11-10-2021,21019,18745
11-10-2021,16059,3329
11-10-2021,29167,11603
11-10-2021,34027,346406
11-10-2021,39013,28334
11-10-2021,47131,11014
11-10-2021,40037,28134
11-10-2021,1073,340864
11-10-2021,18063,112166
11-10-2021,13121,322339
11-10-2021,29197,1220
11-10-2021,19127,23246
11-10-2021,54017,362
11-10-2021,6023,79848
11-10-2021,46103,58017
11-10-2021,18103,13696
11-10-2021,55095,20341
11-10-2021,54035,5072
11-10-2021,17143,99033
11-10-2021,17031,3281160
11-10-2021,40011,4018
11-10-2021,36105,40995
11-10-2021,38039,975
11-10-2021,55023,8564
11-10-2021,49001,2795
11-10-2021,21215,4969
11-10-2021,13079,2336
11-10-2021,42077,247493
11-10-2021,8025,1202
11-10-2021,20179,835
11-10-2021,55033,20147
11-10-2021,40141,3244
11-10-2021,19023,7739
11-10-2021,39093,176502
11-10-2021,38025,956
11-10-2021,18047,7778
11-10-2021,39011,16442
11-10-2021,36047,1552488
11-10-2021,51640,2349
11-10-2021,29059,5505
11-10-2021,31165,264
11-10-2021,26077,149554
11-10-2021,31159,7915
11-10-2021,32001,10941
11-10-2021,29023,13200
11-10-2021,31011,2392
11-10-2021,21069,6774
11-10-2021,26081,368848
11-10-2021,55003,9832
11-10-2021,31007,201
11-10-2021,26135,3250
11-10-2021,40063,5508
11-10-2021,51007,4424
11-10-2021,55059,90234
11-10-2021,20163,2187
11-10-2021,35028,14777
11-10-2021,48481,18364
11-10-2021,19063,4335
11-10-2021,37097,85126
11-10-2021,31087,856
11-10-2021,48417,1091
11-10-2021,21201,731
11-10-2021,31093,2525
11-10-2021,13293,9795
11-10-2021,23011,78487
11-10-2021,42039,39199
11-10-2021,31091,266
11-10-2021,28103,5284
11-10-2021,40077,3143
11-10-2021,30063,70550
11-10-2021,5137,4220
11-10-2021,20143,2131
11-10-2021,42023,2465
11-10-2021,12003,9201
11-10-2021,20073,2724
11-10-2021,30069,140
11-10-2021,13197,1487
11-10-2021,42069,141610
11-10-2021,16001,254100
11-10-2021,1081,57460
11-10-2021,29045,1890
11-10-2021,47113,48778
11-10-2021,8035,229669
11-10-2021,31099,2797
11-10-2021,48193,4041
11-10-2021,8047,3372
11-10-2021,51017,1724
11-10-2021,28091,10144
11-10-2021,34007,305135
11-10-2021,12039,24312
11-10-2021,37163,29304
11-10-2021,28027,10119
11-10-2021,40007,1501
11-10-2021,54019,11259
11-10-2021,56037,17244
11-10-2021,35029,15122
11-10-2021,27039,11279
11-10-2021,41013,11421
11-10-2021,29025,3222
11-10-2021,13067,301871
11-10-2021,5113,6310
11-10-2021,17025,4717
11-10-2021,12086,2077953
11-10-2021,48003,7494
11-10-2021,29209,11305
11-10-2021,2013,2321
11-10-2021,37095,2898
11-10-2021,55077,7647
11-10-2021,48395,6869
11-10-2021,5071,11889
11-10-2021,22055,111752
11-10-2021,37195,38554
11-10-2021,37143,5829
11-10-2021,39149,15918
11-10-2021,31073,715
11-10-2021,13129,9487
11-10-2021,21137,9097
11-10-2021,36023,25689
11-10-2021,48385,1591
11-10-2021,16051,10155
11-10-2021,8071,8151
11-10-2021,36029,576897
11-10-2021,42129,190893
11-10-2021,18173,36657
11-10-2021,31119,14571
11-10-2021,29039,4272
11-10-2021,39143,28256
11-10-2021,41049,5740
11-10-2021,35005,25976
11-10-2021,22115,22113
11-10-2021,26129,8838
11-10-2021,18071,21488
11-10-2021,39063,35158
11-10-2021,42085,56522
11-10-2021,45005,4575
11-10-2021,56027,668
11-10-2021,18107,16208
11-10-2021,1015,47689
11-10-2021,47133,7298
11-10-2021,21193,14628
11-10-2021,18171,3475
11-10-2021,16005,37383
11-10-2021,42055,71775
11-10-2021,55011,6008
11-10-2021,31123,1482
11-10-2021,13055,3807
11-10-2021,19143,2501
11-10-2021,19139,23367
11-10-2021,27043,7203
11-10-2021,37039,14474
11-10-2021,26055,58602
11-10-2021,18127,89284
11-10-2021,5103,11523
11-10-2021,6027,0
11-10-2021,55051,3537
11-10-2021,12037,5443
11-10-2021,27119,16448
11-10-2021,40137,18544
11-10-2021,20181,2374
11-10-2021,22083,7890
11-10-2021,30045,718
11-10-2021,55053,9388
11-10-2021,17111,185211
11-10-2021,48059,4727
11-10-2021,1093,9891
11-10-2021,20097,1151
11-10-2021,26071,5858
11-10-2021,46039,1794
11-10-2021,18181,12193
11-10-2021,17159,6611
11-10-2021,27067,20825
11-10-2021,47027,2043
11-10-2021,47121,7837
11-10-2021,45013,116780
11-10-2021,38083,453
11-10-2021,39089,88043
11-10-2021,45033,12457
11-10-2021,48015,12991
11-10-2021,48119,1736
11-10-2021,53047,26466
11-10-2021,21101,20641
11-10-2021,22103,135477
11-10-2021,41017,123803
11-10-2021,48229,2858
11-10-2021,40071,16677
11-10-2021,13037,1389
11-10-2021,16041,5073
11-10-2021,40115,10883
11-10-2021,8045,34307
11-10-2021,36063,126710
11-10-2021,54095,1643
11-10-2021,48009,3765
11-10-2021,13233,6733
11-10-2021,39123,22923
11-10-2021,1003,100555
11-10-2021,12129,13975
11-10-2021,31181,1244
11-10-2021,20083,756
11-10-2021,54055,23320
11-10-2021,18175,10478
11-10-2021,6057,57165
11-10-2021,47119,56239
11-10-2021,31103,215
11-10-2021,16031,7694
11-10-2021,1133,4723
11-10-2021,51133,6292
11-10-2021,39133,84145
11-10-2021,50001,23296
11-10-2021,34031,309389
11-10-2021,47117,13264
11-10-2021,51091,1219
11-10-2021,21005,11371
11-10-2021,27093,9992
11-10-2021,5127,4474
11-10-2021,5009,12609
11-10-2021,19179,15851
11-10-2021,12123,7735
11-10-2021,48235,592
11-10-2021,13005,1494
11-10-2021,27121,5777
11-10-2021,20151,4059
11-10-2021,24009,57231
11-10-2021,51127,11176
11-10-2021,23003,41856
11-10-2021,13039,24205
11-10-2021,45043,31560
11-10-2021,6013,833350
11-10-2021,36093,101396
11-10-2021,18115,4111
11-10-2021,48197,1694
11-10-2021,1091,9406
11-10-2021,1065,8054
11-10-2021,51103,6100
11-10-2021,36031,24155
11-10-2021,48133,6049
11-10-2021,8111,641
11-10-2021,13289,1152
11-10-2021,4015,78715
11-10-2021,42029,325800
11-10-2021,46021,847
11-10-2021,51775,11804
11-10-2021,27139,92202
11-10-2021,17141,26434
11-10-2021,5079,4140
11-10-2021,39103,103983
11-10-2021,18037,22539
11-10-2021,12021,248984
11-10-2021,37125,52473
11-10-2021,47091,6085
11-10-2021,30003,10005
11-10-2021,55071,43543
11-10-2021,54081,15896
11-10-2021,36003,18055
11-10-2021,13215,64666
11-10-2021,19017,13768
11-10-2021,38101,27884
11-10-2021,19123,8885
11-10-2021,13259,1282
11-10-2021,53029,51084
11-10-2021,26089,16944
11-10-2021,27047,15730
11-10-2021,38051,989
11-10-2021,51710,118628
11-10-2021,5039,3648
11-10-2021,38047,581
11-10-2021,30041,9192
11-10-2021,35035,35573
11-10-2021,24021,176401
11-10-2021,48201,2669534
11-10-2021,51061,38824
11-10-2021,17201,147212
11-10-2021,1047,14698
11-10-2021,21149,4291
11-10-2021,21231,7501
11-10-2021,55089,58008
11-10-2021,48203,24138
11-10-2021,19153,295196
11-10-2021,27169,29447
11-10-2021,39151,182425
11-10-2021,17045,7494
11-10-2021,8043,18814
11-10-2021,5021,6115
11-10-2021,36051,34211
11-10-2021,18177,29701
11-10-2021,48471,31618
11-10-2021,48137,668
11-10-2021,12077,2714
11-10-2021,16011,18429
11-10-2021,17069,1394
11-10-2021,26125,774602
11-10-2021,54109,7401
11-10-2021,54093,2106
11-10-2021,48439,1069342
11-10-2021,54063,3978
11-10-2021,31069,772
11-10-2021,13063,63329
11-10-2021,4027,126294
11-10-2021,51610,7956
11-10-2021,38021,2363
11-10-2021,42009,16834
11-10-2021,15005,0
11-10-2021,16085,6112
11-10-2021,29079,3212
11-10-2021,27025,29215
11-10-2021,53013,1736
11-10-2021,56001,18746
11-10-2021,48451,56271
11-10-2021,23005,230951
11-10-2021,48341,8346
11-10-2021,49009,528
11-10-2021,32019,21539
11-10-2021,19065,9931
11-10-2021,6085,1468223
11-10-2021,30103,296
11-10-2021,26075,76781
11-10-2021,8091,2950
11-10-2021,16039,10742
11-10-2021,29091,12007
11-10-2021,51830,5814
11-10-2021,35009,21829
11-10-2021,37009,12953
11-10-2021,51035,9388
11-10-2021,41031,13850
11-10-2021,37027,35264
11-10-2021,27021,15084
11-10-2021,48411,2012
11-10-2021,35025,27693
11-10-2021,20103,44494
11-10-2021,17053,6532
11-10-2021,20205,3369
11-10-2021,18133,14807
11-10-2021,46063,225
11-10-2021,48287,7353
11-10-2021,6055,94374
11-10-2021,53023,809
11-10-2021,38029,1014
11-10-2021,50009,2192
11-10-2021,17113,99438
11-10-2021,48277,17896
11-10-2021,48453,797219
11-10-2021,36039,26992
11-10-2021,54047,4082
11-10-2021,20063,1176
11-10-2021,49003,24476
11-10-2021,17073,26614
11-10-2021,8107,17669
11-10-2021,49049,300269
11-10-2021,29063,3247
11-10-2021,48387,4583
11-10-2021,18027,10229
11-10-2021,20185,1724
11-10-2021,45019,240992
11-10-2021,55103,9289
11-10-2021,6041,203711
11-10-2021,24025,160789
11-10-2021,18023,14188
11-10-2021,55083,18455
11-10-2021,51720,1233
11-10-2021,48267,1767
11-10-2021,13035,3667
11-10-2021,20075,889
11-10-2021,21187,3707
11-10-2021,38077,7566
11-10-2021,40015,16568
11-10-2021,55029,19992
11-10-2021,19027,11517
11-10-2021,17145,9427
11-10-2021,19141,6490
11-10-2021,24510,336851
11-10-2021,1085,4197
11-10-2021,47007,4820
11-10-2021,5091,11943
11-10-2021,28057,7507
11-10-2021,21093,59447
11-10-2021,12087,52508
11-10-2021,34011,66688
11-10-2021,55045,21476
11-10-2021,42061,21405
11-10-2021,48421,924
11-10-2021,51121,42517
11-10-2021,48129,1014
11-10-2021,24029,12069
11-10-2021,49031,522
11-10-2021,26009,12714
11-10-2021,26109,15027
11-10-2021,51683,19188
11-10-2021,21235,14477
11-10-2021,51015,34963
11-10-2021,29205,2623
11-10-2021,31031,1773
11-10-2021,51077,5967
11-10-2021,39117,13392
11-10-2021,17149,5815
11-10-2021,29121,5614
11-10-2021,37171,33576
11-10-2021,5005,18311
11-10-2021,19121,8092
11-10-2021,51179,75934
11-10-2021,5135,6177
11-10-2021,41063,3943
11-10-2021,18123,10085
11-10-2021,42133,251244
11-10-2021,5007,130460
11-10-2021,5049,3686
11-10-2021,51003,65403
11-10-2021,29053,7109
11-10-2021,24011,17322
11-10-2021,13099,2148
11-10-2021,19107,4430
11-10-2021,26117,24894
11-10-2021,18151,15341
11-10-2021,21117,90038
11-10-2021,21203,5931
11-10-2021,29065,4495
11-10-2021,39083,24519
11-10-2021,17183,31669
11-10-2021,19131,4794
11-10-2021,35031,51918
11-10-2021,21227,46013
11-10-2021,10005,142102
11-10-2021,50015,13977
11-10-2021,19165,6298
11-10-2021,19169,55656
11-10-2021,26033,24149
11-10-2021,48327,1041
11-10-2021,19053,2935
11-10-2021,22107,2493
11-10-2021,21043,11502
11-10-2021,8059,409820
11-10-2021,19181,27828
11-10-2021,21159,5685
11-10-2021,17013,2003
11-10-2021,18055,12048
11-10-2021,21033,6007
11-10-2021,55013,8014
11-10-2021,48093,5683
11-10-2021,51083,13773
11-10-2021,18011,43513
11-10-2021,48127,5717
11-10-2021,23027,25594
11-10-2021,19039,4669
11-10-2021,8103,2220
11-10-2021,12067,3063
11-10-2021,18017,15641
11-10-2021,30029,39599
11-10-2021,1105,3929
11-10-2021,48085,624258
11-10-2021,5011,5588
11-10-2021,38031,1629
11-10-2021,1057,5125
11-10-2021,47165,82996
11-10-2021,12133,7495
11-10-2021,1113,20192
11-10-2021,45067,13521
11-10-2021,48245,114022
11-10-2021,21189,1872
11-10-2021,29055,7237
11-10-2021,51590,13387
11-10-2021,17041,8529
11-10-2021,26121,87419
11-10-2021,30001,4737
11-10-2021,48019,9683
11-10-2021,48309,118565
11-10-2021,29095,351459
11-10-2021,27131,38458
11-10-2021,25003,64064
11-10-2021,48467,19173
11-10-2021,5119,202434
11-10-2021,29067,2920
11-10-2021,5065,4669
11-10-2021,39055,52392
11-10-2021,29215,7604
11-10-2021,37105,30982
11-10-2021,21115,10227
11-10-2021,48121,491121
11-10-2021,24001,35278
11-10-2021,48023,1351
11-10-2021,2240,2066
11-10-2021,18183,14998
11-10-2021,48143,14578
11-10-2021,16029,2401
11-10-2021,40153,7044
11-10-2021,33003,31825
11-10-2021,31183,225
11-10-2021,40131,38761
11-10-2021,51031,21109
11-10-2021,48283,4309
11-10-2021,13083,3491
11-10-2021,37149,8445
11-10-2021,51081,3868
11-10-2021,18161,3200
11-10-2021,28019,2681
11-10-2021,28075,34224
11-10-2021,5089,5482
11-10-2021,12011,1251529
11-10-2021,13291,3830
11-10-2021,22069,14784
11-10-2021,22079,57973
11-10-2021,30019,646
11-10-2021,21109,4321
11-10-2021,25027,514490
11-10-2021,8027,2238
11-10-2021,39049,752827
11-10-2021,18069,17106
11-10-2021,39099,118021
11-10-2021,28141,6893
11-10-2021,29035,1815
11-10-2021,40059,1519
11-10-2021,18131,5149
11-10-2021,36095,16160
11-10-2021,22097,30716
11-10-2021,23031,150753
11-10-2021,27013,37104
11-10-2021,6091,0
11-10-2021,19125,16171
11-10-2021,54027,5350
11-10-2021,17167,115846
11-10-2021,12115,280676
11-10-2021,42127,30174
11-10-2021,36067,308070
11-10-2021,51029,6468
11-10-2021,51057,4889
11-10-2021,12045,6410
11-10-2021,12065,7850
11-10-2021,51113,6723
11-10-2021,53027,40235
11-10-2021,13149,1700
11-10-2021,29109,13362
11-10-2021,26153,4259
11-10-2021,46011,15959
11-10-2021,46081,13011
11-10-2021,31067,8417
11-10-2021,28007,8825
11-10-2021,29031,35251
11-10-2021,27163,162147
11-10-2021,48361,27587
11-10-2021,8105,6354
11-10-2021,42011,238160
11-10-2021,56017,1939
11-10-2021,20187,911
11-10-2021,27081,2727
11-10-2021,33013,96087
11-10-2021,42075,72974
11-10-2021,37175,17249
11-10-2021,1131,4936
11-10-2021,20071,587
11-10-2021,16047,5500
11-10-2021,46003,1333
11-10-2021,6043,0
11-10-2021,2290,3265
11-10-2021,29069,9789
11-10-2021,24019,16975
11-10-2021,34003,645547
11-10-2021,13279,5769
11-10-2021,47085,6970
11-10-2021,51171,19831
11-10-2021,13243,1301
11-10-2021,40057,1183
11-10-2021,20081,1387
11-10-2021,46077,2962
11-10-2021,53061,513124
11-10-2021,18009,4956
11-10-2021,22033,223446
11-10-2021,39079,13637
11-10-2021,28049,121247
11-10-2021,36017,26250
11-10-2021,12031,525318
11-10-2021,40013,18344
11-10-2021,12009,350990
11-10-2021,1027,5098
11-10-2021,27123,347850
11-10-2021,51153,301589
11-10-2021,31141,13988
11-10-2021,35043,94154
11-10-2021,37145,20142
11-10-2021,39065,10810
11-10-2021,37157,41100
11-10-2021,13131,4926
11-10-2021,54073,1035
11-10-2021,36081,1683588
11-10-2021,36075,63512
11-10-2021,51750,6299
11-10-2021,31017,988
11-10-2021,31059,2649
11-10-2021,53051,5047
11-10-2021,20197,2990
11-10-2021,26041,20786
11-10-2021,30067,8795
11-10-2021,20161,25596
11-10-2021,31125,950
11-10-2021,48083,2784
11-10-2021,21175,5936
11-10-2021,38081,2135
11-10-2021,22049,5948
11-10-2021,19049,54940
11-10-2021,45031,29249
11-10-2021,2100,1636
11-10-2021,26045,57944
11-10-2021,13219,11293
11-10-2021,20105,1210
11-10-2021,24039,11497
11-10-2021,31041,3797
11-10-2021,12093,17994
11-10-2021,42109,17246
11-10-2021,33017,73903
11-10-2021,1025,10975
11-10-2021,25009,518247
11-10-2021,41059,39035
11-10-2021,8017,548
11-10-2021,21041,4460
11-10-2021,5017,5116
11-10-2021,37091,10041
11-10-2021,39085,136603
11-10-2021,30111,75606
11-10-2021,34019,78772
11-10-2021,51059,799636
11-10-2021,29127,10969
11-10-2021,6003,0
11-10-2021,49053,81097
11-10-2021,39033,17110
11-10-2021,27105,11785
11-10-2021,42033,37068
11-10-2021,42089,95660
11-10-2021,19079,8484
11-10-2021,38045,1810
11-10-2021,22095,22623
11-10-2021,36099,16755
11-10-2021,35006,16330
11-10-2021,47167,22321
11-10-2021,42001,52194
11-10-2021,37041,6860
11-10-2021,16023,1079
11-10-2021,40039,12773
11-10-2021,48373,21986
11-10-2021,55133,256117
11-10-2021,13089,248443
11-10-2021,22041,6737
11-10-2021,13167,1556
